id,text,label,dataset
yt_1290,भिमार्जुन सर ले धमला दाजु संग अन्तरबार्ता दिनु नै गलत हो ।,0,youtube
yt_1291,यो संघिय व्यवस्था कुनै हालत मा टिक्दैन यो हाम्रो देश ले थेग्न सक्दैन !,1,youtube
yt_1292,बोल्न देउ अतिथी लाई ।,0,youtube
yt_1293,"हामी ३ करोड नेपाली लाई अखण्ड , येक ढिक् का नेपाल हुनु पर्यो ।",0,youtube
yt_1294,यो कुरा नेता ले बुझ्नु होस ।,0,youtube
yt_1295,"धमला बोल्न देउ न बौद्धिक डा , आचार्य लाई प्वाक प्वाक नबोल ।",0,youtube
yt_1296,"धमला बोल्न देउ न बौद्धिक डा , आचार्य लाई प्वाक प्वाक नबोल ।",1,youtube
yt_1297,भिमार्जुन ज्यु को अभिव्यक्ति समय सान्दर्भिक छ हिजो के भयो थाहा भएन अव भने हामी ले वुझेर देश वचाउन वनाउन लाग्नु जरुरी छ ।,0,youtube
yt_1298,डा. साब ले भने को कुरा एकदम सहि हो यो मुलुक मा सङ्घियता चल्दैन अब बिकल्प खोज्नै पर्छ चोर र छाडा तत्र त्याग्नै पर्छ ।,0,youtube
yt_1299,डा. साब ले भने को कुरा एकदम सहि हो यो मुलुक मा सङ्घियता चल्दैन अब बिकल्प खोज्नै पर्छ चोर र छाडा तत्र त्याग्नै पर्छ ।,0,youtube
yt_1300,विचार सधै उच्च राख्नु होला सर ।,0,youtube
yt_1301,"धिमे बाजा बजाएर राजावादी हरु लाई खेद्नुपर्छ , आदिवासी नेवार जगाएर सामन्तवाद मेट्नुपर्छ , प्रतिगामी तत्व हरु लाई ४ भञ्ज्याङ कटाउनुपर्छ , राजतन्त्र चाहने हरु लाई साउदी अरब पठाउनुपर्छ , रगत ले आर्जे को गणतन्त्र जुगजुग सम्म चल्नुपर्छ , सडकछाप मण्डले हरु लाई कालोमोसो दल्नुपर्छ ।",1,youtube
yt_1302,संघीयता ले देस तुक्रेने हैन चोर हरु ले लुतेर सक्ने भयो देस तेसै ले यो संघीयता खारेज गर्न जरुरी छ नेपाल मा ।,0,youtube
yt_1303,यी लुटेरा हरु लाई कुनैपनी लूटन दिनु हुदैन अब धेरै भयो नेपाल् लाई हिन्दु रास्ट्र घोषणा गर्नुपर्छ धार्मिक संरक्षक राज सस्था सहित को कार्यकार्य प्रधानमन्त्री को व्यवस्था हुनु को विकल्प छैन ।,0,youtube
yt_1304,अरिंगाल पाल्ने भन्दा कतै केही काम छैन यो संघीयता खारेज गरौँ ।,0,youtube
yt_1305,डा. साब को कुरा मा १००% सहमत हुँदै संघियता खारेज गरोउ र पुर्ब राजा लाई पुनर्स्थापना गरोउ टन्टै साफ ।,0,youtube
yt_1306,यस लाई तुरुन्तै खारेज गर्नु पर्छ ।,0,youtube
yt_1307,भिमार्जुन सर लाई विश्वकाे इतिहास हेर्नुस् रे छेउ न धमाला जि चाकरीवाद ले पत्रकारीता नगर्नुहोस् तपाई ले पढ्न जरुरी छ ।,0,youtube
yt_1308,भिमार्जुन सर लाई विश्वकाे इतिहास हेर्नुस् रे छेउ न धमाला जि चाकरीवाद ले पत्रकारीता नगर्नुहोस् तपाई ले पढ्न जरुरी छ ।,1,youtube
yt_1309,पहिले आफू मा एकाग्रता र सोच को बिकास भए पछि अन्तर्वाता दिनुहोस ।,0,youtube
yt_1310,question सोध्ने तरिका कडा छन र कार्यक्रम पनि राम्रै छ तर interview म मात्र बोलेर हुदैन काम गरेर देखाउनुस !,0,youtube
yt_1311,केही सिक्नुस रबि लामिछाने सङ् ।,0,youtube
yt_1312,ऋषि जि० कार्यक्रम धेरै लामो भयो 30 / देखि 40 मिनेट को बनाए अझ प्रभावकारी हुन्थियो कि ?,0,youtube
yt_1313,अरु को तारिफ गर्ने अाले जि अाफ्नाे देश को भ्रष्टाचारि पाखा लगाउनुस अाजिवन राजनीति मा बन्देज लगाउनुस ।,0,youtube
yt_1314,अरु को तारिफ गर्ने अाले जि अाफ्नाे देश को भ्रष्टाचारि पाखा लगाउनुस अाजिवन राजनीति मा बन्देज लगाउनुस ।,0,youtube
yt_1315,ऋषि बाबू अलिक बिस्तारै बोल्न सकिन्न र हामी बहिरो त छैन नि हो ।,0,youtube
yt_1316,पान्दे लाइ बोल्न दे न हो धमला ।,0,youtube
yt_1317,बिस्तारै बोल्नु हवस् न हौ बरिस्ठ जिउ हरु कति बेसि पेसर ओप गर्नु भए को नि ?,0,youtube
yt_1318,जोसु कै भएनी भ्रस्टचारी लाई चै छोड्नु हुन्न है ।,0,youtube
yt_1319,यो बम दिदी बहिनी लाई नार् को टेस्ट गराउनु पर्छ सब ओकल्छन साचो कुरा !,0,youtube
yt_1320,यो साबितृ सुवेदी लाई कार्बाही हुबु पर्छ कालो मोसो दलेर नेपाल घुमाउनु पर्छ दलर मा बिक्यो ।,1,youtube
yt_1321,धमाला सर तीन जाना लाई एक्लै एक्लै राखेर सोद पुछ गरे को भए हुन्थ्यो ।,0,youtube
yt_1322,हावा स्टाटस त राख्नु भएन नि धमला जी ।,0,youtube
yt_1323,अहिले को सर्कार ले केहीकाम गर्देन सबै भ्रष्टाचार गर्दै ठिकं भाछ राजा ल्याउँने भ्रष्टाचार लाई जेल हाल्नु पर्छ ।,1,youtube
yt_1324,अब देश मा राजसंस्था ल्याउनै पर्छ र राजा को ठाउ मा हिमानी शाहा हुनुपर्छ उस् को पछि उन् को छोरा लाई बनाउनु पर्छ ।,0,youtube
yt_1325,अब देश मा राजसंस्था ल्याउनै पर्छ र राजा को ठाउ मा हिमानी शाहा हुनुपर्छ उस् को पछि उन् को छोरा लाई बनाउनु पर्छ ।,0,youtube
yt_1326,अब देश मा राजसंस्था ल्याउनै पर्छ र राजा को ठाउ मा हिमानी शाहा हुनुपर्छ उस् को पछि उन् को छोरा लाई बनाउनु पर्छ ।,0,youtube
yt_1327,राजा अाउनु परछ जशरि भयपनि ।,0,youtube
yt_1328,"हैन , अब फेरी प्रत्येक घर बाट एक एक जना निस्किनै पर्छ ।",0,youtube
yt_1329,साला कुकुर प्रचण्डे खाते तेरो खरानी हुने दिन आइसक्यो धेरै नभुक छोएर देखा अब राजालाइ तेरो चाहिँ बकबास बन्द गर ।,1,youtube
yt_1330,यो गणतन्त्र होइन छाडा तन्त्र भय को छ जनता को लागि राजा आउनु पर्छ ।,0,youtube
yt_1331,"प्रचण्डे को दुवाई मा रहे को २१ अर्ब सरकार ले जफत गरी भुकम्प पिडीत हरू , बाढी , डुबान ले पिडीत हरू को पुनर्स्थापन को लागी खर्चिनु पर्छ ।",0,youtube
yt_1332,"तपाईं भन्न सिक्नुहोस पत्रकार ज्यु , राजा हो उहाँ ल्याङ्गफ्याङ्गे लफङ्गो मन्त्री हैन ।",0,youtube
yt_1333,देश मा विकास हुनुपर्छ त्यो पनि कुशल कार्यशैली का साथ अब राजा आउनु पर्छ हिन्दु राष्ट्र सहित को संघीयता र सबै पक्ष ले मिलेर देश बिकास लाई प्राथमिकता दिनुपर्छ ।,0,youtube
yt_1334,देश मा विकास हुनुपर्छ त्यो पनि कुशल कार्यशैली का साथ अब राजा आउनु पर्छ हिन्दु राष्ट्र सहित को संघीयता र सबै पक्ष ले मिलेर देश बिकास लाई प्राथमिकता दिनुपर्छ ।,0,youtube
yt_1335,देश मा विकास हुनुपर्छ त्यो पनि कुशल कार्यशैली का साथ अब राजा आउनु पर्छ हिन्दु राष्ट्र सहित को संघीयता र सबै पक्ष ले मिलेर देश बिकास लाई प्राथमिकता दिनुपर्छ ।,0,youtube
yt_1336,हरेक मिडिया ले खुलेरै राजा को बारे मा समाचार सम्प्रेषण गर्नुपर्यो !,0,youtube
yt_1337,हरेक नेपाली र देश लाई राजा को कमि महशुस भये को हुना ले राजा आउनै पर्छ ।,0,youtube
yt_1338,पुश्पकमल दाहाल ज्यु एक पटक कमेन्ट हरु हेर्नुस अब लाखौ जनता त के केही हजार जनता पनि यो प्रणाली को पक्ष्य मा छैनन ।,0,youtube
yt_1339,अनि एउटा स्वतन्त्र व्यक्ति लाई राष्ट्र प्रमुख बनाउनु पर्छ ।,0,youtube
yt_1340,राजा आएर वुद्धिजीवी वर्ग को साथ लिएर अगाडी वढ्नुपर्छ ।,0,youtube
yt_1341,Right man Right place Reward and punishment को सहि सदुपयोग गर्नुपर्छ ।,0,youtube
yt_1342,संका छ भने जनमतसंग्रह गरौं ।,0,youtube
yt_1343,चोर नेता हरू लाई जेल कोचेर तिनी हरु को पैसा ले देश विकास गर्नु पर्छ ।,0,youtube
yt_1344,राजा आउ देश बचाउ प्रचन्ड् चोर डाँ का लाई यो देश बाटा भगाऊ ।,1,youtube
yt_1345,अब एक चोती राजा लाई अवसर दिनुपर्छ यो राज्य संचालन गर्न ।,0,youtube
yt_1346,"हेर भुलेर पनि जङ्गल नबस , पुलिस , आर्मी लाई नमार तिमिहरुलाइ साथ मिल्दैन जन्ता को ।",0,youtube
yt_1347,भुलेर नगर्नु निमुखा जन्ता लाई असर पर्ने काम ।,0,youtube
yt_1348,बिप्लप सङ मिल्न जाउ र यिन लाई जेल हाल हो suddo नत्र बेतुक बोल्दै नहिन ।,0,youtube
yt_1349,"अब तपाई पनी सडक मा आएर भ्रष्टाचार , हिंसा , हत्या र अराजकता को बिरोध गर्नु पर्ने समय आयो ।",0,youtube
yt_1350,नारायण सर हजुर जस्तो मान्छे नेपाल का लागि नेपाली अभियान मा आउनुपर्यो ।,0,youtube
yt_1351,संघीयता र धर्म निरपेक्ष खारेजी हुनु पर्छ देस बचाउने हो भने राज सस्था फर्काउनु अति आबस्यक छ ।,1,youtube
yt_1352,कुरा सही हाे प्र म भएर काम गरेर देखाउनु पर्याे नारायण मान ज्यू ।,0,youtube
yt_1353,तसर्थ आफ्नो चरित्र मा दाग लाग्ने काम गर्नु हुँदैन ।,0,youtube
yt_1354,नारायण मान ज्यु नमस्कार तताउनै पर्छ जनता लाइ ।,0,youtube
yt_1355,तेरी मा सुड्डो अन्तरवार्ता दिन आए पछि आलोचना मात्रै गरेर हुदैन विकल्प र समाधान को उपाय खोइ दिन सके को अन्तरवार्ता भने को तार्किक निचोड दिन सक्ने हुनुपर्छ ।,0,youtube
yt_1356,यो ब्याबस्था ले हाम्रो नराम्रो पोल खोलिन लाग्यो भनेर हो राजा आउनु पर्ने र धर्म निरपेक्ष खारेज हुनु पर्ने ।,0,youtube
yt_1357,यो ब्याबस्था ले हाम्रो नराम्रो पोल खोलिन लाग्यो भनेर हो राजा आउनु पर्ने र धर्म निरपेक्ष खारेज हुनु पर्ने ।,0,youtube
yt_1358,तपाइँ हरु जे पायो तेहि हेडिङ नराख्नुस !,0,youtube
yt_1359,Views को खेती नगरौं !,0,youtube
yt_1360,आजभोलि जस्तो छ जिबन भर उस्तै रहनु होल ।,0,youtube
yt_1361,अरु जसरी नबद्लिनु होला ।,0,youtube
yt_1362,रबि दाजी जस्तै बन्नु है सबै पत्रकार हरु ।,0,youtube
yt_1363,समचार बनाउदा यो हेडलाईन बिगारेर view बडाउने काम नगर्नु होला plzz plzz plzz plzz ... . ।,0,youtube
yt_1364,डिस लाइक गर्ने सबै लाइ देश निकाला गर्नु पर्छ ।,1,youtube
yt_1365,कुनै पनि जात धर्म लाई असर नपर्ने तरिका को एउ टा एडेन्डा बनाउनुस अनि त्यस्तो एउ टा नया पार्टी निर्माण गर्नुस जनता सबै ले हजुर लाई नै भोट दिनेछन हामि लाई तपाई प्रधानमन्त्री भए को हेर्ने ठूलो सपना छ जय नेपाल जय रबि सर✊✊✊✊ साथै धन्यवाद मदन र क्यानडा नेपाल युनिट लाई ।,0,youtube
yt_1366,कुनै पनि जात धर्म लाई असर नपर्ने तरिका को एउ टा एडेन्डा बनाउनुस अनि त्यस्तो एउ टा नया पार्टी निर्माण गर्नुस जनता सबै ले हजुर लाई नै भोट दिनेछन हामि लाई तपाई प्रधानमन्त्री भए को हेर्ने ठूलो सपना छ जय नेपाल जय रबि सर✊✊✊✊ साथै धन्यवाद मदन र क्यानडा नेपाल युनिट लाई ।,0,youtube
yt_1367,मन पर्दैन भने राजनीति नगर्नु रबि दाई मात्र चुनाव मा भोट को लागि उभिनु है बरू अलि छिटो ।,1,youtube
yt_1368,"राजनिति मा आउनु होस , 00७ साल देखि फहरिए को मेरो घर को चार तारे झणडा झिक्छु र तपाईं को पार्टी को झणडा फहराउछु ।",0,youtube
yt_1369,"अँ युवराज भाइ याे जिवनकाे भाेगाई हाे निरास नबन्नु रबि भाई लाई हेरेर अगाडि बड्नुहाेस , हिन्तावाेध ले मान्छे लाई कहिलै अगाडि बढाउदैन उल्टै सडाउछ गलाउछ मात्रै ।",0,youtube
yt_1370,"अँ युवराज भाइ याे जिवनकाे भाेगाई हाे निरास नबन्नु रबि भाई लाई हेरेर अगाडि बड्नुहाेस , हिन्तावाेध ले मान्छे लाई कहिलै अगाडि बढाउदैन उल्टै सडाउछ गलाउछ मात्रै ।",0,youtube
yt_1371,रबि दाई लाई हेरे मुस्कुराउनु plz सबै को अगाडि ।,0,youtube
yt_1372,"समर्थन हरु जती पनि आन्दोलन मा भित्र ग को छन सम्पुर्ण लाई तुरुन्तै रिहाई गर्न माग गर्नु पर्छ , , , ।",0,youtube
yt_1373,अब यो देश तपाई ले चलाउनु पर्छ ।,0,youtube
yt_1374,राज गद्दी पहिर्याउन अबेर नगरौं ।,0,youtube
yt_1375,रबि दाई अब सबै भन्दा पहिला त्यो किशोर श्रेस्ठ भन्ने कुकुर लाई नङाउनु पर्यो ।,1,youtube
yt_1376,तिनीहरुसङ सचेत रहनु हाेला मेराे हजुरलाइ जानकारी मात्र हाे मलाइ शिकाउने भनेर दु ख नमान्नुहाेला ।,0,youtube
yt_1377,अब हाम्रो रबि दादा लाइ प्रधानमन्त्री बनाउन पर्छ हैइ साथि हरु ।,0,youtube
yt_1378,"रवि लामिछाने , रमेश प्रसाईं , अपिल त्रिपाठी सहितकाे जनता लाई मान्य हुने नयाँ पार्टी खाेल्नुपरयाे ।",0,youtube
yt_1379,बधाई को साथ मा अस्मिता नानि लाई पनि बोलाउनु भए को भए राम्रो थियो यो प्रेसमिट मा ।,0,youtube
yt_1380,अब देश समृध्दि बनाउने रबि को हात मा छ मेरो चाहाना चाडै प्रधानमन्त्री भएर २०४६ साल देखी को भ्रष्ट नेता देखी कर्मचारी सबै लाई जेल हाल्नु पर्छ ।,1,youtube
yt_1381,रबि सर लाई अब जनता ले प्रधानमन्त्री बनौनु पर्छ !,0,youtube
yt_1382,"रवि जि को यस्तो अध्भुत क्षमता , दक्षता को स सम्म्मान गर्नु पर्छ अझ बोल्नै शैली वा !",0,youtube
yt_1383,जहाँ सम्म लाग्छ जन्ता ले चायो भने जन्ता को भावना बुजेर एउ टा सच्चा देश को प्रधान मन्त्री हुनै पर्छ रबि सर हजुर लाई ३करोडौ जन्ता को समर्थक हुने छ ।,0,youtube
yt_1384,पत्रकार भएसी जस्तो अबस्था मा सत्यतथ्य कुरा देखाउन सक्नु पर्छ ।,0,youtube
yt_1385,अब तपाईं अाउनु पर्याे राजनिती मा ।,0,youtube
yt_1386,जय रबि जय नयाॅ नेपाल हुनेछ रबि दाजु लाई हामि 3 करोड जन्ता हरु ले प्रधानमन्त्रि बनाऊनपछ रबि दाजु लाई म जस्तै दिदि बैनि र दाजु भैई ले बिदेशि भुमु मा पसिना पोखाऊन पनेछैन भने आसछ जय रबि दाजु ।,0,youtube
yt_1387,रबी जी चितवन को लाखौ जनता हरू लाई life भेंटी सम्बोधन गरनुस ।,0,youtube
yt_1388,रबि जी प्रधान मंत्री हुनै पर्छ ।,0,youtube
yt_1389,"अादर्श नागरिककाे प्रतिमुर्ति जस्तै बाेलि , बिचार , कर्म गरि रहनु , जनताकाे साथ हमेशा रहि रहने छ ।",0,youtube
yt_1390,अनि जनता लाई चै सम्बोधन गर्नु भएन रबि सर जनता लाई सम्बोधन सहित घाइते तथा बन्दी भए का लाई समेत भेट्नु नै होला ।,0,youtube
yt_1391,हाम्रो झण्डा कहिले पनि नझुकोस रबि जी ।,0,youtube
yt_1392,प्रचण्ड लाई भित्ते राष्ट्रपती बनाए जस्तो रवि लाई हल्ला को प्रधानमन्त्री बनाउनु हुंदैन ।,0,youtube
yt_1393,"रवि ले आफ्नो ठाउँ बाट दिए को योगदान ले त्यो ठाउं मा अबश्य पुर्‍याउँछ , अहिले नै रवि लाई जवरजस्ती राजनिति मा तान्नु हुँदैन ।",0,youtube
yt_1394,रबि दाई आउदो चुनाव मा नयाँ पाठि खोल्लुस तपाईं 1००% जित्नु हुन्छ तपाईं लाई देस को प्रधानमन्त्री बनाउने धेरै चाहाना छ ।,0,youtube
yt_1395,रबि सर अब राजनीति मा लागेर चुनाव मा उठनु होस हजुर लाई जिताउने काम हामी युवा को हो अनि हेरौ कस ले रोक्छ प्रधानमन्त्री बन्ना लाई ।,0,youtube
yt_1396,अब हजुर प्रत्रकार हैन देश को मन्त्री बन्नु पर्छ ।,0,youtube
yt_1397,ईन्डिया दलाल धमला लाई पनि कार्बाही गर ।,1,youtube
yt_1398,सदै यस्तै रामा्े कामगर्नु है रिसिजि ।,0,youtube
yt_1399,रबि दाइलाइ जसरीनि रिहाइ गर्नु पर्छ ।,0,youtube
yt_1400,जहि ले सत्य को जित हुन्छ जय रबि✋✋ प्रष्ट सोधपुछ गरिदिनु होल plz ।,0,youtube
yt_1401,"आफ्नो काम गर्नुस , निर्णय नसुनाउनुस !",0,youtube
yt_1402,सबै जनता ले मेघा अान्दोलन गरि रवि लामिछाने दाई लाई पापि हरू को खोर बाट बाहिर निकालौ समय यहि हो ।,0,youtube
yt_1403,ऋषि धमला ले यो पार्टी गत र स्वार्थी पत्रकारिता छोड्दिय हुन्छ ।,0,youtube
yt_1404,चितवन प्रशासन होटल कङ्गारु को मालिक लाई समातेर अनुसन्धान गर १ झट् का करेन्ट लगाएर हेर दूध को दूध पानी को पानि छुट्टिन्छ सबै ओकल्नेछ ।,0,youtube
yt_1405,हो म छु रबि सर को समर्थन मा जय रबि सर रबि सर रिहा हुनुपर्छ ।,0,youtube
yt_1406,बोल्न त सिक धमला ।,1,youtube
yt_1407,"डॉ , साहेब , लेभल अनुसार को मानछे सग बसेर अनरवाता दिनुहोला सुझाब मातर ।",0,youtube
yt_1408,"ऋषि धमल को घाटि मा टाई देख्दा , टाइ को अर्थ केलाग्छ भनेर सोदनु पर्यो पत्रकार ज्यु ।",0,youtube
yt_1409,पत्रकार र पत्रकारिता ले नेपाली समाज को रुपान्तरण गर्न सक्छ तर येस् मा इमान्दारीता चाहिन्छ ।,0,youtube
yt_1410,जनता मा गएर सर्भे गर्नेहो भने रिसि त 0. 0% पत्रकार मा पर्छन तर सक्षम नागरिक सङ मात्र सर्बे गर्नुपर्छ ।,0,youtube
yt_1411,यस लाई पत्रकारी पेशा बाट बर्खास्त गर्नुपर्छ ।,1,youtube
yt_1412,बह्स मात्र गरेर के फैदा ऋषि जि रिजलट खोइ ।,1,youtube
yt_1413,साथी हो यो रिशी को interview कसै ले नहेरौ यो अहिले को प्रधानमन्त्री को झोले हो ।,0,youtube
yt_1414,प्रधानमन्त्री चही यस्तो यक्सन लिने खाल् को हुनुपर्ने नेपाल मा !,0,youtube
yt_1415,सबै पत्रकार हरु ले साेध्ने तरिका मा अलिक Respect गरेर साेध्नु पर्याे !,0,youtube
yt_1416,बिचलित हरु को आत्मा मा धेरै चोट परे को रहेछ ईटहरी को मियर को कानुन प्रती तिनि हरु लाई कार्बही गर्नु पर्छ बधाई छ मियर सर ।,0,youtube
yt_1417,मेयर ज्यु यस्तो पत्रकार लाई त नाक को डारि मात्र हैन त्यस को त्यो जता भाबी लेख्ने हात पनि काट्नु पर्छ सलाम छ हजुर लाई देश को धमिरा हरू लाई नस्ट गर्न पर्छ आब जन फेसला हुन ऐक दम जरूरी छ.. ... .. !,0,youtube
yt_1418,भ्रष्टाचार को को बिरोध गर्नु पर्छ ।,0,youtube
yt_1419,"कुरै नबुजि मेयर बिरूद्द नबोलौ साथि हरू रवि लामिछाने पनि ठिक छन् मेयर पोनि १०१%ठिक छन् हामि गाउ ले को भाशा यस्तै हो , कसैलाइ आपत्ति भय अदालत जादा हुन्छ , ।",0,youtube
yt_1420,"कुरै नबुजि मेयर बिरूद्द नबोलौ साथि हरू रवि लामिछाने पनि ठिक छन् मेयर पोनि १०१%ठिक छन् हामि गाउ ले को भाशा यस्तै हो , कसैलाइ आपत्ति भय अदालत जादा हुन्छ , ।",0,youtube
yt_1421,द्वारिकालाल चौधरी मेयर साब ढकमगाउनु हुदैन हामी तपाई को साथ छौ तपाईं अलिकति पनि हतोत्साहित हुनु हुदैन यो हाम्रो सुझाब छ ।,0,youtube
yt_1422,द्वारिकालाल चौधरी मेयर साब ढकमगाउनु हुदैन हामी तपाई को साथ छौ तपाईं अलिकति पनि हतोत्साहित हुनु हुदैन यो हाम्रो सुझाब छ ।,0,youtube
yt_1423,पित पत्रकारिता को सफाई स्वंयम राम्रा पत्रकार हरू ले नै गर्नु पर्छ ।,0,youtube
yt_1424,रबि सर को फ्यान म पनि हो तर अहिले को मेयर चौधरी जस्तो नेता हाम्रो देश मा हुनु पर्छ ️ ।,0,youtube
yt_1425,मेयर द्वारिका लाल चौधरी ज्यू को जीबनी भाबी पुस्ता ले पढ्न पाउनु पर्छ भन्ने जती ले मेरो पोस्ट मा लाइक गरूमत ।,0,youtube
yt_1426,झोले पार्टिगत पत्रुकार र भ्रष्टाचारि लाई चाहि कार्बाहि हुनुपर्छ ।,0,youtube
yt_1427,भ्रष्टाचार को अन्त्य गर्नुपर्छ भन्ने मेयरजी को साथ मा हुने हरु ले यता हाजिर गरमत ️ ️ ।,0,youtube
yt_1428,मेयर सयेब को काठमाडौं मा खाचो छ. काठमाडौं सम्हाल्नु आउनु पार्‍यो ।,0,youtube
yt_1429,भ्रष्टचारी र घुसखोरी लाई कानुन को दायरा मा लिएर राम धुलाई गर्दा कसो होला मेयर ज्यु ।,1,youtube
yt_1430,निडर हुनुस् सलाम छ तपाईं जस्तो राम्रो सोच भय को नेता पाउदैन ।,0,youtube
yt_1431,कत्ती पनि बिचलित नहुनु है ।,0,youtube
yt_1432,कालो कोट लाउने भाइ ले सहि कुरा भन्नुभाछ सबै ले बुझ्नुपर्छ ।,0,youtube
yt_1433,ल अबत वाक्क भयो देश को काचुली फेर्नु पर्यो रबि जी लाइ प्रधान मन्त्रि बनाएर देश विकास गर्नु पर्छ ।,0,youtube
yt_1434,रबि जिन्दबात भोलि को दिन मा फेरि दायाँ बायाँ नराम्रो जात भात मा फरक नआवस है रबि सर आज जति तपाइ को सपोट गरे फेरि नराम्रो भो भने हामी येस्तै त हो नि ब्रो हुन्छ नि ज्ये रबि सर ।,0,youtube
yt_1435,अब रबि सर लाई नेपाल सरकार ले सुरक्षा दिनु पर्यो ।,0,youtube
yt_1436,देस ले खोजे को जन्ता ले रोजे को रबि देखाउनुहोस यो देसलाइ आफ्नो छबि ।,0,youtube
yt_1437,"100% सत्ये कुरा हो , अब देस को प्रधानमन्त्री रबि लामिछाने गुनु पर्छ , ई बुढा यमराज को अंश छैन देस मा , ।",0,youtube
yt_1438,"रवि सर अर्को चुनाव मा लडनु पर्छ र हामी सबै मिलेर रवि सर लाई प्रधान मन्त्री बनाउनु पर्छ भन्ने को को छौ , ।",0,youtube
yt_1439,"रवि सर अर्को चुनाव मा लडनु पर्छ र हामी सबै मिलेर रवि सर लाई प्रधान मन्त्री बनाउनु पर्छ भन्ने को को छौ , ।",0,youtube
yt_1440,पञ्चेबाजा राष्ट्रिय धुन बजाइदिनु भय को भय कति राम्रो हुनि थियो ।,0,youtube
yt_1441,धेरै धेरै बधाई छ रवि सर तपाई लाई अब झन अड़ीग अनी ज़िम्मेवार भएर कार्यक्रम लाई आगड़ी बड़ाऊनु होला ।,0,youtube
yt_1442,बधाई छ दाइ खुशी लागियो आयोजक टिम लाई अब युबा लाई छान्नु पर्छ ।,0,youtube
yt_1443,युवा ले देश चलाउनु पर्छ अब नेपाल मा युवाकाे शात्तिकाे खाचो छ अब अझै अगाडि बढाउनुपर्छ अब नेपाल मा ।,0,youtube
yt_1444,"सोच्ने कुरो होइन सिदै प्रधानमन्त्री मा जानुपर्छ अब , सबै रोजाई हजुर प्रधानमन्त्री हुनु हो , , ।",0,youtube
yt_1445,अब सिधाकुरा कार्यक्रम हैन रवि दाजु देश चलाउनु पर्छ हजुर ले ।,0,youtube
yt_1446,यो भाई ले भने को एकदम सहि हो यो देश अब युवानेता चलाउनु पर्छ ।,0,youtube
yt_1447,अब देश युवा हरू ले हाँक्नु पर्दछ ।,0,youtube
yt_1448,जय रवि दाइ देश बिकास मा नेपाली जनता लाई सधै साथ दिनुस है ।,0,youtube
yt_1449,जुन अहिले खर्च गरेर बोट बिरुवा लगा को छ यस लाई सम्रक्षण गरौ !,0,youtube
yt_1450,चीन का president बाट केही सेक्ने कि ओलि ज्यु ।,0,youtube
yt_1451,यस्तो सुरक्षा नेपाली चेली लाई पनि दिनु पर्छ है ?,0,youtube
yt_1452,सत्य समाचार हेर्ने हाे भने युट्युव मिडिया नै हेर्नू पर्छ ।,0,youtube
yt_1453,पाहुना को स्वागत भब्य रुप मा गरौ जय नेपाल ।,0,youtube
yt_1454,be care है केपि बा 🤪🤪🤪 ।,0,youtube
yt_1455,एक दिन मात्र होईन सधैं नेपाल एस्तै हूनूपर्छ ।,0,youtube
yt_1456,Ktmबासि यो बाटो छेउ को ( फुल ) नचोरनु हो ला ।,0,youtube
yt_1457,"यो सफाई लाई निरनतरता दिन हामी भेडो , फोरि नेपाली पनि १ हुन परछ ।",0,youtube
yt_1458,पाउना को राम्रो स्वागत गरनु होला ।,0,youtube
yt_1459,नेपाल ले अब केही प्रगती गरोस ।,0,youtube
yt_1460,काँग्रेस का परजिवी लाई ठिक पार्नु ।,0,youtube
yt_1461,एक अर्का को साथ र सपोर्ट बिना राष्ट्र मा अमन चयन प्राप्त हुन सक्तैन त्यसकारण आफ्नो पालो मा अरु बाट सपोर्ट लिने र अरु को पालो मा पनि आफू ले सपोर्ट गर्ने बानी को विकास गरौं यसैमै कल्याण छ| सबै को जय होस् ।,0,youtube
yt_1462,"गगन थापा ज्यु नमस्कार , अब यो देश को जनता को रगत तातिए को छ मुटु थर्किए को छ शाहि माथि काे अाक्रमण ले गर्दा जनता को मन चर्किए को छ , त्यसैले जनतालाइ सान्त्वना दिदै आबाज ऊठाऊनुहोस् ।",0,youtube
yt_1463,कानुन कडा नै हुन पर्छ !,0,youtube
yt_1464,बरु देश बनोस कानुन चै कडा हुन पर्छ !,0,youtube
yt_1465,जहि ले पनि जनता को आवाज बोल्ने कोसिस गर्नुहोला धन्यवाद !,0,youtube
yt_1466,गगन जि पहिला काङ्ग्रेस सुधारेर देखाउनुस अनि भाषण सबै लाई गफ दिन अाउछ !,0,youtube
yt_1467,फलाम ताते बेला मा साइज मा ल्याउने काम गर्नुस ।,0,youtube
yt_1468,विवेक प्रयोग गर भाइ ।,0,youtube
yt_1469,नेता ज्यु हजुर को बोली र बिचार जस्तै बेबाहार होस् ।,0,youtube
yt_1470,गगन थापा नेपाली जनता को आशा भरोसा भए को एक मात्र नेता सडक मा आउनु पर्यो नेपाली काङ्ग्रेस र यो भ्रष्टाचारी दलाल सरकार लाइ ढाल्नु पर्छ ।,1,youtube
yt_1471,गगन थापा नेपाली जनता को आशा भरोसा भए को एक मात्र नेता सडक मा आउनु पर्यो नेपाली काङ्ग्रेस र यो भ्रष्टाचारी दलाल सरकार लाइ ढाल्नु पर्छ ।,1,youtube
